Date,Price,Open,High,Low,Vol.,Change %
01/13/1988,581.27,581.27,581.27,581.27,21.44M,1.75%
01/12/1988,571.29,571.29,571.29,571.29,18.09M,3.35%
01/11/1988,552.76,552.76,552.76,552.76,14.31M,0.84%
01/09/1988,548.18,548.18,548.18,548.18,12.36M,0.09%
01/08/1988,547.69,547.69,547.69,547.69,15.74M,1.37%
01/07/1988,540.28,540.28,540.28,540.28,16.38M,0.37%
01/06/1988,538.28,538.28,538.28,538.28,12.16M,1.97%
01/05/1988,527.89,527.89,527.89,527.89,11.57M,-0.78%
01/04/1988,532.04,532.04,532.04,532.04,5.77M,1.32%
12/26/1987,525.11,525.11,525.11,525.11,12.37M,1.37%
12/24/1987,517.99,517.99,517.99,517.99,15.08M,1.76%
12/23/1987,509.04,509.04,509.04,509.04,12.22M,1.25%
12/22/1987,502.74,502.74,502.74,502.74,7.39M,2.54%
12/21/1987,490.29,490.29,490.29,490.29,7.03M,-2.28%
12/19/1987,501.75,501.75,501.75,501.75,7.37M,0.00%
12/18/1987,501.77,501.77,501.77,501.77,4.94M,2.10%
12/17/1987,491.47,491.47,491.47,491.47,1.41M,4.09%
12/15/1987,472.17,472.17,472.17,472.17,12.23M,1.46%
12/14/1987,465.36,465.36,465.36,465.36,8.88M,-1.95%
12/12/1987,474.6,474.6,474.6,474.6,6.50M,-0.07%
12/11/1987,474.93,474.93,474.93,474.93,9.91M,0.76%
12/10/1987,471.35,471.35,471.35,471.35,11.46M,-1.10%
12/09/1987,476.59,476.59,476.59,476.59,7.70M,1.48%
12/08/1987,469.66,469.66,469.66,469.66,6.23M,-1.94%
12/07/1987,478.97,478.97,478.97,478.97,6.61M,-0.88%
12/05/1987,483.2,483.2,483.2,483.2,4.92M,0.29%
12/04/1987,481.81,481.81,481.81,481.81,7.54M,-1.49%
12/03/1987,489.12,489.12,489.12,489.12,6.99M,-1.12%
12/02/1987,494.64,494.64,494.64,494.64,9.51M,0.85%
12/01/1987,490.45,490.45,490.45,490.45,7.34M,3.12%
11/30/1987,475.59,475.59,475.59,475.59,6.03M,1.61%
11/28/1987,468.05,468.05,468.05,468.05,3.73M,2.49%
11/27/1987,456.68,456.68,456.68,456.68,6.72M,0.20%
11/26/1987,455.77,455.77,455.77,455.77,6.01M,-2.21%
11/25/1987,466.09,466.09,466.09,466.09,5.93M,0.08%
11/24/1987,465.73,465.73,465.73,465.73,5.57M,-1.93%
11/23/1987,474.89,474.89,474.89,474.89,5.10M,0.21%
11/21/1987,473.89,473.89,473.89,473.89,4.21M,0.17%
11/20/1987,473.09,473.09,473.09,473.09,6.49M,-1.86%
11/19/1987,482.08,482.08,482.08,482.08,7.38M,1.54%
11/18/1987,474.78,474.78,474.78,474.78,3.55M,3.99%
11/17/1987,456.55,456.55,456.55,456.55,4.67M,-0.07%
11/16/1987,456.86,456.86,456.86,456.86,2.80M,-2.00%
11/14/1987,466.16,466.16,466.16,466.16,2.52M,0.88%
11/13/1987,462.09,462.09,462.09,462.09,4.06M,-2.22%
11/12/1987,472.59,472.59,472.59,472.59,4.06M,-2.41%
11/11/1987,484.24,484.24,484.24,484.24,3.84M,-1.18%
11/10/1987,490.03,490.03,490.03,490.03,3.73M,-1.65%
11/09/1987,498.26,498.26,498.26,498.26,6.14M,3.30%
11/07/1987,482.33,482.33,482.33,482.33,2.42M,-0.09%
11/06/1987,482.77,482.77,482.77,482.77,2.93M,-2.80%
11/05/1987,496.7,496.7,496.7,496.7,3.40M,-1.15%
11/04/1987,502.47,502.47,502.47,502.47,3.04M,-1.53%
11/03/1987,510.28,510.28,510.28,510.28,4.22M,0.00%
11/02/1987,510.28,510.28,510.28,510.28,3.42M,0.24%
10/31/1987,509.05,509.05,509.05,509.05,2.63M,0.81%
10/30/1987,504.96,504.96,504.96,504.96,4.53M,0.52%
10/29/1987,502.37,502.37,502.37,502.37,5.13M,-0.74%
10/28/1987,506.11,506.11,506.11,506.11,4.66M,-2.13%
10/26/1987,517.15,517.15,517.15,517.15,6.42M,0.19%
10/24/1987,516.15,516.15,516.15,516.15,4.46M,0.12%
10/23/1987,515.52,515.52,515.52,515.52,5.84M,0.58%
10/22/1987,512.54,512.54,512.54,512.54,4.72M,1.24%
10/21/1987,506.27,506.27,506.27,506.27,4.83M,0.37%
10/20/1987,504.38,504.38,504.38,504.38,6.90M,-2.37%
10/19/1987,516.61,516.61,516.61,516.61,4.18M,0.55%
10/17/1987,513.77,513.77,513.77,513.77,2.69M,-0.06%
10/16/1987,514.1,514.1,514.1,514.1,4.67M,0.89%
10/15/1987,509.59,509.59,509.59,509.59,4.40M,-0.75%
10/14/1987,513.46,513.46,513.46,513.46,5.50M,0.17%
10/13/1987,512.59,512.59,512.59,512.59,4.93M,-0.52%
10/12/1987,515.25,515.25,515.25,515.25,5.60M,1.19%
10/10/1987,509.21,509.21,509.21,509.21,2.48M,-0.12%
10/06/1987,509.83,509.83,509.83,509.83,6.39M,2.47%
10/05/1987,497.53,497.53,497.53,497.53,4.71M,1.21%
10/02/1987,491.6,491.6,491.6,491.6,5.28M,1.29%
09/30/1987,485.35,485.35,485.35,485.35,4.83M,1.38%
09/29/1987,478.75,478.75,478.75,478.75,4.67M,0.30%
09/28/1987,477.34,477.34,477.34,477.34,5.70M,-0.99%
09/26/1987,482.1,482.1,482.1,482.1,2.92M,-0.25%
09/25/1987,483.31,483.31,483.31,483.31,5.18M,2.99%
09/24/1987,469.27,469.27,469.27,469.27,4.04M,-3.18%
09/23/1987,484.68,484.68,484.68,484.68,4.07M,-0.79%
09/22/1987,488.52,488.52,488.52,488.52,5.48M,0.81%
09/21/1987,484.59,484.59,484.59,484.59,4.60M,-1.60%
09/19/1987,492.49,492.49,492.49,492.49,3.80M,0.44%
09/18/1987,490.34,490.34,490.34,490.34,5.75M,-1.61%
09/17/1987,498.34,498.34,498.34,498.34,6.45M,0.09%
09/16/1987,497.9,497.9,497.9,497.9,6.95M,0.96%
09/15/1987,493.18,493.18,493.18,493.18,6.69M,0.15%
09/14/1987,492.45,492.45,492.45,492.45,4.56M,1.74%
09/12/1987,484.03,484.03,484.03,484.03,2.75M,0.06%
09/11/1987,483.75,483.75,483.75,483.75,5.73M,-0.14%
09/10/1987,484.42,484.42,484.42,484.42,5.27M,1.15%
09/09/1987,478.92,478.92,478.92,478.92,4.30M,1.36%
09/08/1987,472.51,472.51,472.51,472.51,3.93M,-0.19%
09/07/1987,473.4,473.4,473.4,473.4,4.14M,1.83%
09/05/1987,464.88,464.88,464.88,464.88,2.99M,-0.61%
09/04/1987,467.73,467.73,467.73,467.73,4.79M,-0.02%
09/03/1987,467.81,467.81,467.81,467.81,5.56M,-1.56%
09/02/1987,475.2,475.2,475.2,475.2,4.42M,1.46%
09/01/1987,468.38,468.38,468.38,468.38,5.66M,-1.19%
08/31/1987,474.01,474.01,474.01,474.01,4.03M,2.63%
08/29/1987,461.87,461.87,461.87,461.87,4.16M,-1.16%
08/28/1987,467.31,467.31,467.31,467.31,4.72M,-2.77%
08/27/1987,480.63,480.63,480.63,480.63,5.25M,-0.28%
08/26/1987,481.97,481.97,481.97,481.97,5.48M,-0.50%
08/25/1987,484.37,484.37,484.37,484.37,7.25M,-1.35%
08/24/1987,491.01,491.01,491.01,491.01,5.49M,-2.28%
08/22/1987,502.47,502.47,502.47,502.47,10.91M,-0.91%
08/21/1987,507.07,507.07,507.07,507.07,8.68M,0.88%
08/20/1987,502.65,502.65,502.65,502.65,11.28M,0.38%
08/19/1987,500.73,500.73,500.73,500.73,9.80M,1.81%
08/18/1987,491.81,491.81,491.81,491.81,7.32M,0.66%
08/17/1987,488.57,488.57,488.57,488.57,6.68M,0.27%
08/14/1987,487.25,487.25,487.25,487.25,8.60M,2.21%
08/13/1987,476.71,476.71,476.71,476.71,7.67M,1.14%
08/12/1987,471.34,471.34,471.34,471.34,6.48M,-0.13%
08/11/1987,471.97,471.97,471.97,471.97,5.90M,-1.89%
08/10/1987,481.04,481.04,481.04,481.04,6.77M,2.59%
08/08/1987,468.89,468.89,468.89,468.89,4.05M,-1.42%
08/07/1987,475.66,475.66,475.66,475.66,6.77M,-2.95%
08/06/1987,490.1,490.1,490.1,490.1,7.21M,-0.38%
08/05/1987,491.95,491.95,491.95,491.95,10.12M,0.87%
08/04/1987,487.72,487.72,487.72,487.72,8.50M,1.41%
08/03/1987,480.92,480.92,480.92,480.92,7.61M,-0.12%
08/01/1987,481.5,481.5,481.5,481.5,4.79M,-0.82%
07/31/1987,485.48,485.48,485.48,485.48,8.94M,0.38%
07/30/1987,483.64,483.64,483.64,483.64,8.63M,1.82%
07/29/1987,474.98,474.98,474.98,474.98,8.18M,0.29%
07/28/1987,473.59,473.59,473.59,473.59,8.65M,1.41%
07/27/1987,467.02,467.02,467.02,467.02,6.01M,0.14%
07/25/1987,466.38,466.38,466.38,466.38,5.88M,0.57%
07/24/1987,463.73,463.73,463.73,463.73,7.00M,0.66%
07/23/1987,460.71,460.71,460.71,460.71,6.01M,-0.60%
07/22/1987,463.51,463.51,463.51,463.51,7.29M,-0.25%
07/21/1987,464.68,464.68,464.68,464.68,6.00M,0.00%
07/20/1987,464.7,464.7,464.7,464.7,7.53M,0.04%
07/18/1987,464.51,464.51,464.51,464.51,5.41M,0.82%
07/16/1987,460.72,460.72,460.72,460.72,8.51M,0.39%
07/15/1987,458.93,458.93,458.93,458.93,7.75M,-1.79%
07/14/1987,467.3,467.3,467.3,467.3,9.94M,0.38%
07/13/1987,465.51,465.51,465.51,465.51,9.95M,-0.17%
07/11/1987,466.32,466.32,466.32,466.32,7.41M,2.86%
07/10/1987,453.36,453.36,453.36,453.36,8.62M,2.80%
07/09/1987,441.02,441.02,441.02,441.02,9.60M,1.03%
07/08/1987,436.52,436.52,436.52,436.52,10.23M,0.68%
07/07/1987,433.59,433.59,433.59,433.59,10.31M,1.51%
07/06/1987,427.15,427.15,427.15,427.15,8.69M,1.18%
07/04/1987,422.16,422.16,422.16,422.16,6.35M,1.64%
07/03/1987,415.33,415.33,415.33,415.33,7.72M,1.05%
07/02/1987,411.03,411.03,411.03,411.03,6.78M,-0.22%
07/01/1987,411.94,411.94,411.94,411.94,8.76M,0.04%
06/30/1987,411.76,411.76,411.76,411.76,6.11M,1.90%
06/29/1987,404.1,404.1,404.1,404.1,4.03M,4.31%
06/27/1987,387.42,387.42,387.42,387.42,3.43M,1.39%
06/26/1987,382.1,382.1,382.1,382.1,3.46M,0.32%
06/25/1987,380.9,380.9,380.9,380.9,3.25M,-1.83%
06/24/1987,388.02,388.02,388.02,388.02,3.88M,0.07%
06/23/1987,387.75,387.75,387.75,387.75,4.50M,0.53%
06/22/1987,385.7,385.7,385.7,385.7,4.47M,1.23%
06/20/1987,381.01,381.01,381.01,381.01,2.41M,0.74%
06/19/1987,378.21,378.21,378.21,378.21,4.23M,-2.55%
06/18/1987,388.11,388.11,388.11,388.11,5.74M,2.18%
06/17/1987,379.82,379.82,379.82,379.82,4.53M,-1.61%
06/16/1987,386.03,386.03,386.03,386.03,5.02M,-0.96%
06/15/1987,389.77,389.77,389.77,389.77,5.29M,0.98%
06/13/1987,385.97,385.97,385.97,385.97,3.10M,-1.66%
06/12/1987,392.5,392.5,392.5,392.5,6.81M,0.12%
06/11/1987,392.03,392.03,392.03,392.03,6.76M,0.85%
06/10/1987,388.73,388.73,388.73,388.73,7.18M,0.50%
06/09/1987,386.78,386.78,386.78,386.78,5.98M,0.74%
06/08/1987,383.93,383.93,383.93,383.93,4.83M,-0.27%
06/05/1987,384.96,384.96,384.96,384.96,5.88M,0.29%
06/04/1987,383.85,383.85,383.85,383.85,4.71M,0.55%
06/03/1987,381.76,381.76,381.76,381.76,4.98M,-0.40%
06/02/1987,383.3,383.3,383.3,383.3,3.87M,-1.07%
06/01/1987,387.44,387.44,387.44,387.44,5.06M,-0.14%
05/30/1987,387.99,387.99,387.99,387.99,3.88M,0.99%
05/29/1987,384.19,384.19,384.19,384.19,6.84M,1.69%
05/28/1987,377.8,377.8,377.8,377.8,5.37M,-3.21%
05/27/1987,390.34,390.34,390.34,390.34,7.35M,-1.46%
05/26/1987,396.12,396.12,396.12,396.12,7.52M,-0.38%
05/25/1987,397.62,397.62,397.62,397.62,6.69M,0.08%
05/23/1987,397.31,397.31,397.31,397.31,5.78M,0.67%
05/22/1987,394.68,394.68,394.68,394.68,7.93M,0.59%
05/21/1987,392.35,392.35,392.35,392.35,7.08M,0.03%
05/20/1987,392.22,392.22,392.22,392.22,7.39M,0.23%
05/19/1987,391.33,391.33,391.33,391.33,7.80M,0.94%
05/18/1987,387.68,387.68,387.68,387.68,6.37M,0.30%
05/16/1987,386.52,386.52,386.52,386.52,3.84M,0.09%
05/15/1987,386.19,386.19,386.19,386.19,6.03M,0.71%
05/14/1987,383.46,383.46,383.46,383.46,4.93M,-0.50%
05/13/1987,385.39,385.39,385.39,385.39,5.95M,-0.32%
05/12/1987,386.64,386.64,386.64,386.64,5.05M,1.16%
05/11/1987,382.2,382.2,382.2,382.2,3.62M,-0.21%
05/09/1987,383,383,383,383,3.63M,1.24%
05/08/1987,378.31,378.31,378.31,378.31,4.57M,1.44%
05/07/1987,372.93,372.93,372.93,372.93,3.89M,0.91%
05/06/1987,369.56,369.56,369.56,369.56,3.08M,1.17%
05/04/1987,365.29,365.29,365.29,365.29,2.64M,-0.11%
05/02/1987,365.68,365.68,365.68,365.68,2.25M,0.31%
05/01/1987,364.55,364.55,364.55,364.55,4.07M,1.65%
04/30/1987,358.63,358.63,358.63,358.63,2.86M,2.62%
04/29/1987,349.49,349.49,349.49,349.49,2.17M,-0.46%
04/28/1987,351.1,351.1,351.1,351.1,2.40M,-1.34%
04/27/1987,355.86,355.86,355.86,355.86,2.53M,-0.42%
04/25/1987,357.36,357.36,357.36,357.36,1.65M,-1.08%
04/24/1987,361.27,361.27,361.27,361.27,3.79M,-0.91%
04/23/1987,364.59,364.59,364.59,364.59,3.55M,0.12%
04/22/1987,364.16,364.16,364.16,364.16,4.88M,0.78%
04/21/1987,361.34,361.34,361.34,361.34,4.51M,1.51%
04/20/1987,355.98,355.98,355.98,355.98,3.88M,-0.43%
04/18/1987,357.51,357.51,357.51,357.51,2.34M,-0.73%
04/17/1987,360.14,360.14,360.14,360.14,3.53M,-0.31%
04/16/1987,361.25,361.25,361.25,361.25,4.27M,-0.07%
04/15/1987,361.52,361.52,361.52,361.52,3.07M,-0.62%
04/14/1987,363.78,363.78,363.78,363.78,3.45M,-1.12%
04/13/1987,367.91,367.91,367.91,367.91,4.58M,1.21%
04/11/1987,363.52,363.52,363.52,363.52,2.65M,-1.63%
04/10/1987,369.55,369.55,369.55,369.55,6.67M,-1.21%
04/09/1987,374.09,374.09,374.09,374.09,5.96M,-0.33%
04/08/1987,375.33,375.33,375.33,375.33,4.78M,-3.82%
04/07/1987,390.24,390.24,390.24,390.24,7.40M,-0.97%
04/06/1987,394.08,394.08,394.08,394.08,9.76M,1.77%
04/04/1987,387.24,387.24,387.24,387.24,5.88M,0.98%
04/03/1987,383.48,383.48,383.48,383.48,5.33M,-3.82%
04/02/1987,398.72,398.72,398.72,398.72,8.57M,0.46%
04/01/1987,396.9,396.9,396.9,396.9,6.42M,-2.03%
03/31/1987,405.13,405.13,405.13,405.13,11.78M,2.03%
03/30/1987,397.06,397.06,397.06,397.06,10.02M,1.99%
03/28/1987,389.32,389.32,389.32,389.32,5.39M,-1.28%
03/27/1987,394.38,394.38,394.38,394.38,9.62M,0.25%
03/26/1987,393.41,393.41,393.41,393.41,9.79M,2.30%
03/25/1987,384.57,384.57,384.57,384.57,10.18M,1.18%
03/24/1987,380.08,380.08,380.08,380.08,10.60M,0.71%
03/23/1987,377.39,377.39,377.39,377.39,9.50M,2.10%
03/21/1987,369.62,369.62,369.62,369.62,6.15M,0.39%
03/20/1987,368.17,368.17,368.17,368.17,11.43M,0.77%
03/19/1987,365.36,365.36,365.36,365.36,10.43M,1.15%
03/18/1987,361.2,361.2,361.2,361.2,8.88M,-0.22%
03/17/1987,361.98,361.98,361.98,361.98,8.48M,-0.58%
03/16/1987,364.1,364.1,364.1,364.1,8.62M,1.39%
03/14/1987,359.11,359.11,359.11,359.11,5.92M,1.07%
03/13/1987,355.31,355.31,355.31,355.31,8.90M,0.63%
03/12/1987,353.09,353.09,353.09,353.09,8.63M,0.36%
03/11/1987,351.81,351.81,351.81,351.81,6.75M,0.95%
03/09/1987,348.5,348.5,348.5,348.5,5.82M,0.00%
03/07/1987,348.5,348.5,348.5,348.5,4.58M,-0.57%
03/06/1987,350.51,350.51,350.51,350.51,5.95M,1.21%
03/05/1987,346.31,346.31,346.31,346.31,6.74M,0.66%
03/04/1987,344.04,344.04,344.04,344.04,6.19M,1.33%
03/03/1987,339.52,339.52,339.52,339.52,6.40M,0.49%
03/02/1987,337.85,337.85,337.85,337.85,5.35M,0.86%
02/28/1987,334.98,334.98,334.98,334.98,4.03M,0.72%
02/27/1987,332.58,332.58,332.58,332.58,5.49M,0.75%
02/26/1987,330.11,330.11,330.11,330.11,5.71M,0.20%
02/25/1987,329.45,329.45,329.45,329.45,5.47M,1.13%
02/24/1987,325.78,325.78,325.78,325.78,4.71M,0.58%
02/23/1987,323.9,323.9,323.9,323.9,4.54M,-0.33%
02/21/1987,324.96,324.96,324.96,324.96,3.61M,0.51%
02/20/1987,323.32,323.32,323.32,323.32,4.09M,0.98%
02/19/1987,320.17,320.17,320.17,320.17,4.22M,0.82%
02/18/1987,317.57,317.57,317.57,317.57,4.32M,0.79%
02/17/1987,315.07,315.07,315.07,315.07,4.49M,-0.91%
02/16/1987,317.96,317.96,317.96,317.96,5.31M,-0.75%
02/14/1987,320.37,320.37,320.37,320.37,4.91M,0.13%
02/13/1987,319.97,319.97,319.97,319.97,5.90M,1.72%
02/12/1987,314.56,314.56,314.56,314.56,5.45M,-2.05%
02/11/1987,321.13,321.13,321.13,321.13,5.70M,1.05%
02/10/1987,317.8,317.8,317.8,317.8,5.54M,-1.53%
02/09/1987,322.74,322.74,322.74,322.74,6.37M,0.31%
02/07/1987,321.73,321.73,321.73,321.73,3.34M,1.90%
02/06/1987,315.74,315.74,315.74,315.74,5.22M,0.26%
02/05/1987,314.92,314.92,314.92,314.92,5.61M,1.09%
02/04/1987,311.52,311.52,311.52,311.52,4.55M,1.96%
02/03/1987,305.52,305.52,305.52,305.52,3.75M,-1.71%
02/02/1987,310.83,310.83,310.83,310.83,4.73M,0.20%
01/31/1987,310.22,310.22,310.22,310.22,3.58M,1.37%
01/30/1987,306.02,306.02,306.02,306.02,3.45M,1.48%
01/28/1987,301.56,301.56,301.56,301.56,3.84M,0.92%
01/27/1987,298.8,298.8,298.8,298.8,3.56M,0.49%
01/26/1987,297.35,297.35,297.35,297.35,3.71M,0.52%
01/24/1987,295.8,295.8,295.8,295.8,2.08M,-0.83%
01/23/1987,298.27,298.27,298.27,298.27,4.03M,-1.43%
01/22/1987,302.59,302.59,302.59,302.59,4.47M,0.22%
01/21/1987,301.93,301.93,301.93,301.93,5.28M,0.67%
01/20/1987,299.91,299.91,299.91,299.91,3.97M,2.86%
01/19/1987,291.57,291.57,291.57,291.57,3.72M,-0.82%
01/17/1987,293.99,293.99,293.99,293.99,3.12M,0.76%
01/16/1987,291.77,291.77,291.77,291.77,3.85M,1.19%
01/15/1987,288.35,288.35,288.35,288.35,5.19M,0.00%
01/14/1987,288.35,288.35,288.35,288.35,4.58M,2.69%
01/13/1987,280.79,280.79,280.79,280.79,4.33M,1.51%
01/12/1987,276.61,276.61,276.61,276.61,3.13M,1.71%
01/10/1987,271.97,271.97,271.97,271.97,2.22M,-0.81%
01/09/1987,274.18,274.18,274.18,274.18,2.86M,0.29%
01/08/1987,273.4,273.4,273.4,273.4,3.55M,-0.54%
01/07/1987,274.89,274.89,274.89,274.89,2.48M,3.40%
01/06/1987,265.85,265.85,265.85,265.85,1.51M,0.39%
01/05/1987,264.82,264.82,264.82,264.82,382.00K,-2.86%
12/26/1986,272.61,272.61,272.61,272.61,4.62M,0.84%
12/24/1986,270.35,270.35,270.35,270.35,3.28M,1.47%
12/23/1986,266.43,266.43,266.43,266.43,2.88M,-1.80%
12/22/1986,271.31,271.31,271.31,271.31,3.05M,-0.48%
12/20/1986,272.62,272.62,272.62,272.62,2.10M,0.22%
12/19/1986,272.03,272.03,272.03,272.03,3.08M,-1.55%
12/18/1986,276.3,276.3,276.3,276.3,3.92M,-0.38%
12/17/1986,277.35,277.35,277.35,277.35,3.32M,0.14%
12/16/1986,276.97,276.97,276.97,276.97,4.29M,-0.01%
12/15/1986,277,277,277,277,3.95M,0.42%
12/13/1986,275.84,275.84,275.84,275.84,2.71M,0.38%
12/12/1986,274.8,274.8,274.8,274.8,4.21M,0.13%
12/11/1986,274.43,274.43,274.43,274.43,3.29M,1.98%
12/10/1986,269.09,269.09,269.09,269.09,2.88M,0.84%
12/09/1986,266.84,266.84,266.84,266.84,3.13M,-1.44%
12/08/1986,270.73,270.73,270.73,270.73,2.88M,-0.46%
12/06/1986,271.99,271.99,271.99,271.99,1.79M,0.44%
12/05/1986,270.79,270.79,270.79,270.79,2.61M,-1.66%
12/04/1986,275.37,275.37,275.37,275.37,3.43M,0.18%
12/03/1986,274.87,274.87,274.87,274.87,4.25M,-1.72%
12/02/1986,279.67,279.67,279.67,279.67,4.70M,1.64%
12/01/1986,275.15,275.15,275.15,275.15,4.08M,2.29%
11/29/1986,268.98,268.98,268.98,268.98,2.24M,0.93%
11/28/1986,266.5,266.5,266.5,266.5,2.53M,0.92%
11/27/1986,264.08,264.08,264.08,264.08,3.77M,-0.93%
11/26/1986,266.56,266.56,266.56,266.56,2.85M,1.37%
11/25/1986,262.96,262.96,262.96,262.96,2.61M,-1.15%
11/24/1986,266.01,266.01,266.01,266.01,2.58M,-1.18%
11/22/1986,269.18,269.18,269.18,269.18,2.84M,1.61%
11/21/1986,264.91,264.91,264.91,264.91,3.70M,1.55%
11/20/1986,260.87,260.87,260.87,260.87,3.79M,0.64%
11/19/1986,259.21,259.21,259.21,259.21,3.03M,0.81%
11/18/1986,257.13,257.13,257.13,257.13,2.54M,-0.39%
11/17/1986,258.13,258.13,258.13,258.13,4.05M,1.63%
11/15/1986,253.98,253.98,253.98,253.98,1.96M,0.54%
11/14/1986,252.61,252.61,252.61,252.61,2.73M,0.59%
11/13/1986,251.14,251.14,251.14,251.14,2.31M,0.11%
11/12/1986,250.86,250.86,250.86,250.86,2.10M,1.34%
11/11/1986,247.54,247.54,247.54,247.54,1.99M,-1.53%
11/10/1986,251.39,251.39,251.39,251.39,2.75M,-1.02%
11/08/1986,253.97,253.97,253.97,253.97,1.98M,0.40%
11/07/1986,252.96,252.96,252.96,252.96,2.60M,1.49%
11/06/1986,249.25,249.25,249.25,249.25,2.79M,-0.95%
11/05/1986,251.65,251.65,251.65,251.65,2.96M,0.23%
11/04/1986,251.08,251.08,251.08,251.08,3.45M,0.58%
11/03/1986,249.63,249.63,249.63,249.63,3.02M,2.14%
11/01/1986,244.41,244.41,244.41,244.41,1.49M,1.50%
10/31/1986,240.79,240.79,240.79,240.79,2.15M,0.12%
10/30/1986,240.49,240.49,240.49,240.49,2.60M,-1.31%
10/29/1986,243.68,243.68,243.68,243.68,2.70M,2.54%
10/28/1986,237.65,237.65,237.65,237.65,1.91M,2.25%
10/27/1986,232.42,232.42,232.42,232.42,1.33M,0.90%
10/25/1986,230.34,230.34,230.34,230.34,912.00K,1.96%
10/24/1986,225.91,225.91,225.91,225.91,1.66M,-2.74%
10/23/1986,232.28,232.28,232.28,232.28,1.51M,-2.13%
10/22/1986,237.34,237.34,237.34,237.34,1.76M,-1.59%
10/21/1986,241.17,241.17,241.17,241.17,1.21M,-0.24%
10/20/1986,241.74,241.74,241.74,241.74,963.00K,1.46%
10/18/1986,238.27,238.27,238.27,238.27,725.00K,0.32%
10/17/1986,237.5,237.5,237.5,237.5,1.66M,-0.15%
10/16/1986,237.85,237.85,237.85,237.85,1.72M,-3.06%
10/15/1986,245.36,245.36,245.36,245.36,1.32M,-1.49%
10/14/1986,249.06,249.06,249.06,249.06,1.30M,-1.30%
10/13/1986,252.33,252.33,252.33,252.33,1.38M,-0.21%
10/11/1986,252.86,252.86,252.86,252.86,845.00K,-0.39%
10/10/1986,253.85,253.85,253.85,253.85,1.40M,-0.94%
10/08/1986,256.25,256.25,256.25,256.25,1.67M,-0.84%
10/07/1986,258.43,258.43,258.43,258.43,1.51M,1.52%
10/06/1986,254.55,254.55,254.55,254.55,1.27M,0.36%
10/04/1986,253.64,253.64,253.64,253.64,1.10M,0.04%
10/02/1986,253.54,253.54,253.54,253.54,2.93M,0.04%
09/30/1986,253.45,253.45,253.45,253.45,1.46M,0.42%
09/29/1986,252.39,252.39,252.39,252.39,1.70M,-1.34%
09/27/1986,255.83,255.83,255.83,255.83,2.55M,-1.06%
09/26/1986,258.58,258.58,258.58,258.58,1.99M,-0.53%
09/25/1986,259.95,259.95,259.95,259.95,2.17M,0.27%
09/24/1986,259.24,259.24,259.24,259.24,1.95M,-0.33%
09/23/1986,260.09,260.09,260.09,260.09,2.13M,-1.11%
09/22/1986,263,263,263,263,1.22M,-1.11%
09/20/1986,265.94,265.94,265.94,265.94,1.97M,-0.10%
09/17/1986,266.2,266.2,266.2,266.2,2.47M,0.00%
09/16/1986,266.19,266.19,266.19,266.19,1.69M,1.09%
09/15/1986,263.33,263.33,263.33,263.33,1.95M,0.24%
09/13/1986,262.69,262.69,262.69,262.69,2.54M,-0.86%
09/12/1986,264.97,264.97,264.97,264.97,2.70M,-1.21%
09/11/1986,268.21,268.21,268.21,268.21,2.36M,0.58%
09/10/1986,266.67,266.67,266.67,266.67,2.65M,-0.14%
09/09/1986,267.05,267.05,267.05,267.05,1.77M,1.37%
09/08/1986,263.44,263.44,263.44,263.44,1.59M,0.88%
09/06/1986,261.14,261.14,261.14,261.14,2.12M,0.52%
09/05/1986,259.78,259.78,259.78,259.78,1.60M,-0.52%
09/04/1986,261.13,261.13,261.13,261.13,1.88M,-0.89%
09/03/1986,263.48,263.48,263.48,263.48,1.70M,0.00%
09/02/1986,263.48,263.48,263.48,263.48,1.50M,0.43%
09/01/1986,262.34,262.34,262.34,262.34,1.35M,-0.87%
08/30/1986,264.64,264.64,264.64,264.64,1.35M,-0.05%
08/29/1986,264.78,264.78,264.78,264.78,1.94M,0.63%
08/28/1986,263.11,263.11,263.11,263.11,2.36M,-1.30%
08/27/1986,266.58,266.58,266.58,266.58,2.83M,0.53%
08/26/1986,265.18,265.18,265.18,265.18,3.21M,-1.42%
08/25/1986,269,269,269,269,3.01M,-1.10%
08/23/1986,271.99,271.99,271.99,271.99,2.03M,-0.32%
08/22/1986,272.86,272.86,272.86,272.86,3.17M,0.50%
08/21/1986,271.51,271.51,271.51,271.51,3.46M,-0.90%
08/20/1986,273.97,273.97,273.97,273.97,3.06M,0.44%
08/19/1986,272.78,272.78,272.78,272.78,2.99M,1.50%
08/18/1986,268.76,268.76,268.76,268.76,2.50M,-0.95%
08/16/1986,271.33,271.33,271.33,271.33,2.19M,0.98%
08/14/1986,268.69,268.69,268.69,268.69,2.63M,0.75%
08/13/1986,266.69,266.69,266.69,266.69,2.32M,0.30%
08/12/1986,265.9,265.9,265.9,265.9,2.30M,-0.68%
08/11/1986,267.73,267.73,267.73,267.73,2.02M,0.16%
08/09/1986,267.29,267.29,267.29,267.29,1.93M,-0.22%
08/08/1986,267.87,267.87,267.87,267.87,2.63M,1.85%
08/07/1986,263.01,263.01,263.01,263.01,2.78M,0.19%
08/06/1986,262.51,262.51,262.51,262.51,3.06M,-2.19%
08/05/1986,268.4,268.4,268.4,268.4,3.49M,-0.92%
08/04/1986,270.89,270.89,270.89,270.89,3.41M,-0.17%
